pos_idx,ra,dec,src_index,num_matches,obs_jd,obs_date,mag,exp_duration_s,n_plates_total,n_study_plates,kp_max_02d,kp_bin,kp_label,nuclear_window
270,288.0,3.1578947368421098,4289,1,2434537.784306,1953-06-09,16.74965476989746,,4077,399,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,4348,1,2433148.598552,1949-08-20,15.027618408203125,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,4516,1,2434160.80921,1952-05-28,14.522372245788574,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,4542,1,2433438.786158,1950-06-06,15.059471130371094,,4076,398,6.0,2,G2 (6),False
270,288.0,3.1578947368421098,4592,1,2433068.794395,1949-06-01,15.628782272338867,,4077,399,6.667,2,G2 (6),False
270,288.0,3.1578947368421098,4655,1,2434220.738348,1952-07-27,13.847620964050293,,4076,398,4.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,4759,1,2434160.802975,1952-05-28,15.660869598388672,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,4797,1,2434160.802952,1952-05-28,15.018035888671875,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,4840,1,2434160.802974,1952-05-28,15.714406967163086,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,4977,1,2433068.794413,1949-06-01,15.749354362487793,,4040,393,6.667,2,G2 (6),False
270,288.0,3.1578947368421098,5177,1,2434537.67972,1953-06-09,15.359431266784668,,4039,392,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,5235,1,2434160.802967,1952-05-28,15.807352066040039,,4039,392,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,5321,1,2433500.307856,1950-08-06,14.078012466430664,,4039,392,3.667,0,Quiet (<5),False
270,288.0,3.1578947368421098,5365,1,2433500.676168,1950-08-07,15.250057220458984,,4077,399,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,5446,1,2434537.679717,1953-06-09,15.84404182434082,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,5518,1,2434537.679714,1953-06-09,17.117557525634766,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,5613,1,2433177.595578,1949-09-18,14.121987342834473,,4076,398,3.667,0,Quiet (<5),False
270,288.0,3.1578947368421098,5733,1,2434160.802955,1952-05-28,15.898273468017578,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,5734,1,2434160.802969,1952-05-28,15.710515975952148,,4039,392,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,5782,1,2434220.738355,1952-07-27,14.155065536499023,,4039,392,4.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,5779,1,2434537.679721,1953-06-09,15.356282234191895,,4039,392,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,5989,1,2434537.679723,1953-06-09,16.188190460205078,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,6029,1,2434160.809204,1952-05-28,14.67739486694336,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,6034,1,2434149.837137,1952-05-17,16.094568252563477,,4053,394,3.0,0,Quiet (<5),False
270,288.0,3.1578947368421098,6056,1,2434220.738357,1952-07-27,14.145564079284668,,4039,392,4.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,6070,1,2434160.802972,1952-05-28,15.61347770690918,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,6226,1,2433473.314889,1950-07-10,16.89487648010254,,4039,392,3.667,0,Quiet (<5),False
270,288.0,3.1578947368421098,6269,1,2434537.679703,1953-06-09,16.483875274658203,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,6359,1,2434160.802969,1952-05-28,16.21398162841797,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,6395,1,2434218.642736,1952-07-25,15.32061767578125,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,6461,1,2434160.802978,1952-05-28,15.85145092010498,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,6539,1,2434537.679706,1953-06-09,13.582319259643555,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,6667,1,2434160.802948,1952-05-28,15.717403411865234,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,6754,1,2434160.80297,1952-05-28,15.711223602294922,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,6837,1,2433068.794398,1949-06-01,14.927838325500488,,4077,399,6.667,2,G2 (6),False
270,288.0,3.1578947368421098,6861,1,2434219.724474,1952-07-26,15.655023574829102,,4080,394,3.667,0,Quiet (<5),False
270,288.0,3.1578947368421098,6981,1,2433031.538884,1949-04-25,14.009429931640625,,4077,399,3.0,0,Quiet (<5),False
270,288.0,3.1578947368421098,6983,1,2434216.725103,1952-07-23,14.547218322753906,,4076,398,6.0,2,G2 (6),False
270,288.0,3.1578947368421098,6995,1,2434267.353123,1952-09-11,15.500107765197754,,4076,398,6.0,2,G2 (6),False
270,288.0,3.1578947368421098,7004,1,2433555.536844,1950-10-01,11.947532653808594,,4076,398,6.333,2,G2 (6),False
270,288.0,3.1578947368421098,7217,1,2434537.679708,1953-06-09,16.470054626464844,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,7403,1,2433500.676175,1950-08-07,15.618204116821289,,4040,393,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,7456,1,2434160.802961,1952-05-28,15.990654945373535,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,7491,1,2434216.725101,1952-07-23,14.647103309631348,,4076,398,6.0,2,G2 (6),False
270,288.0,3.1578947368421098,7506,1,2433500.676168,1950-08-07,15.763328552246094,,4054,395,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,7675,1,2433438.786157,1950-06-06,15.041115760803223,,4076,398,6.0,2,G2 (6),False
270,288.0,3.1578947368421098,7833,1,2434160.802965,1952-05-28,15.47739315032959,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,7890,1,2433143.653319,1949-08-15,13.025097846984863,,4039,392,5.333,1,G1 (5),False
270,288.0,3.1578947368421098,7903,1,2433068.794415,1949-06-01,15.662213325500488,,4040,393,6.667,2,G2 (6),False
270,288.0,3.1578947368421098,7935,1,2434537.679702,1953-06-09,13.18553638458252,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,8048,1,2434537.741369,1953-06-09,17.02609634399414,,4039,392,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,8140,1,2433500.676172,1950-08-07,14.680563926696777,,4040,393,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,8218,1,2434160.802972,1952-05-28,15.994617462158203,,4080,394,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,8234,1,2434220.73835,1952-07-27,14.222627639770508,,4076,398,4.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,8353,1,2433038.5017,1949-05-02,14.1215238571167,,4080,394,3.667,0,Quiet (<5),False
270,288.0,3.1578947368421098,8366,1,2433068.794389,1949-06-01,13.912611961364746,,4077,399,6.667,2,G2 (6),False
270,288.0,3.1578947368421098,8425,1,2434537.679712,1953-06-09,16.200416564941406,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,8450,1,2434537.679711,1953-06-09,15.728349685668945,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,8559,1,2434537.679703,1953-06-09,16.20377540588379,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,8620,1,2434537.741353,1953-06-09,17.372827529907227,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,8630,1,2434216.725121,1952-07-23,14.508247375488281,,4076,398,6.0,2,G2 (6),False
270,288.0,3.1578947368421098,8665,1,2434479.814744,1953-04-12,14.90737247467041,,4076,398,4.667,0,Quiet (<5),True
270,288.0,3.1578947368421098,8689,1,2434160.802945,1952-05-28,14.623873710632324,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,8708,1,2433438.786163,1950-06-06,14.864546775817871,,4039,392,6.0,2,G2 (6),False
270,288.0,3.1578947368421098,8777,1,2434218.642753,1952-07-25,15.33591079711914,,4076,398,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,8838,1,2434160.809215,1952-05-28,14.615894317626953,,4080,394,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,8902,1,2433500.67618,1950-08-07,15.467935562133789,,4040,393,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,9184,1,2433500.676154,1950-08-07,15.6940336227417,,4081,395,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,9285,1,2434278.248824,1952-09-22,11.657633781433105,,4077,399,5.667,1,G1 (5),False
270,288.0,3.1578947368421098,9312,1,2434160.809186,1952-05-28,13.218814849853516,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,9406,1,2434160.80298,1952-05-28,15.645159721374512,,4053,394,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,9446,1,2433531.57385,1950-09-07,12.934456825256348,,4076,398,6.333,2,G2 (6),False
270,288.0,3.1578947368421098,9499,1,2434160.802944,1952-05-28,13.761048316955566,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,9547,1,2434537.679716,1953-06-09,13.323208808898926,,4039,392,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,9686,1,2434537.679732,1953-06-09,16.913476943969727,,4053,394,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,9785,1,2433500.676152,1950-08-07,14.728348731994629,,4081,395,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,9827,1,2434216.7251,1952-07-23,14.540306091308594,,4080,394,6.0,2,G2 (6),False
270,288.0,3.1578947368421098,9858,1,2434537.679733,1953-06-09,17.03285026550293,,4080,394,3.333,0,Quiet (<5),False
270,288.0,3.1578947368421098,9871,1,2433143.653295,1949-08-15,11.83907413482666,,4076,398,5.333,1,G1 (5),False
270,288.0,3.1578947368421098,9884,1,2434160.802983,1952-05-28,16.016809463500977,,4080,394,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,9896,1,2433500.676153,1950-08-07,14.234334945678711,,4077,399,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,9960,1,2433500.67616,1950-08-07,15.855809211730957,,4081,395,7.667,3,G3 (7),False
270,288.0,3.1578947368421098,10098,1,2434160.802957,1952-05-28,15.475141525268555,,4039,392,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,10109,1,2434160.802965,1952-05-28,16.02582550048828,,4076,398,8.0,4,G4-G5 (>=8),False
270,288.0,3.1578947368421098,10324,1,2433473.314889,1950-07-10,16.60533332824707,,4053,394,3.667,0,Quiet (<5),False
270,288.0,3.1578947368421098,10432,1,2433473.314888,1950-07-10,16.871719360351562,,4053,394,3.667,0,Quiet (<5),False
270,288.0,3.1578947368421098,10597,1,2433558.302394,1950-10-03,13.65319538116455,,4040,393,6.667,2,G2 (6),False
271,302.40000000000003,3.1578947368421098,282,1,2433500.676696,1950-08-07,12.48721981048584,,3667,362,7.667,3,G3 (7),False
271,302.40000000000003,3.1578947368421098,424,1,2433267.457599,1949-12-16,13.712928771972656,,3667,362,4.333,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,581,1,2433500.67669,1950-08-07,13.656940460205078,,3667,362,7.667,3,G3 (7),False
271,302.40000000000003,3.1578947368421098,602,1,2433398.603851,1950-04-27,15.841609954833984,,3667,362,3.667,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,624,1,2433119.38157,1949-07-21,16.904621124267578,,3667,362,4.0,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,693,1,2433454.785163,1950-06-22,12.54720687866211,,3667,362,3.667,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,954,1,2433542.590607,1950-09-18,13.743024826049805,,3667,362,5.333,1,G1 (5),False
271,302.40000000000003,3.1578947368421098,991,1,2433119.381575,1949-07-21,16.030176162719727,,3661,365,4.0,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,1250,1,2433184.592817,1949-09-25,13.264046669006348,,3668,363,5.333,1,G1 (5),False
271,302.40000000000003,3.1578947368421098,1361,1,2433175.390992,1949-09-15,16.297964096069336,,3661,365,5.333,1,G1 (5),False
271,302.40000000000003,3.1578947368421098,1505,1,2433175.391002,1949-09-15,16.497474670410156,,3658,368,5.333,1,G1 (5),False
271,302.40000000000003,3.1578947368421098,1573,1,2433502.716905,1950-08-09,15.77150821685791,,3668,363,7.667,3,G3 (7),False
271,302.40000000000003,3.1578947368421098,1607,1,2433483.736999,1950-07-21,14.012016296386719,,3667,362,3.0,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,1646,1,2433854.694995,1951-07-27,14.39490032196045,,3661,365,5.0,1,G1 (5),False
271,302.40000000000003,3.1578947368421098,1725,1,2433073.502175,1949-06-06,15.585490226745605,,3661,365,6.667,2,G2 (6),False
271,302.40000000000003,3.1578947368421098,1882,1,2433453.393509,1950-06-20,16.424968719482422,,3661,365,3.0,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,1927,1,2433073.502172,1949-06-06,15.689786911010742,,3678,373,6.667,2,G2 (6),False
271,302.40000000000003,3.1578947368421098,1948,1,2433199.6171,1949-10-10,12.66440200805664,,3678,373,6.667,2,G2 (6),False
271,302.40000000000003,3.1578947368421098,2127,1,2434220.679412,1952-07-27,13.66152286529541,,3667,362,4.333,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,2286,1,2433175.391016,1949-09-15,16.653650283813477,,3678,373,5.333,1,G1 (5),False
271,302.40000000000003,3.1578947368421098,2436,1,2433483.737,1950-07-21,13.751928329467773,,3661,365,3.0,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,2982,1,2433856.734908,1951-07-29,12.032405853271484,,3661,365,5.333,1,G1 (5),False
271,302.40000000000003,3.1578947368421098,3071,1,2433073.502168,1949-06-06,14.028945922851562,,3661,365,6.667,2,G2 (6),False
271,302.40000000000003,3.1578947368421098,3140,1,2434251.235129,1952-08-26,12.615781784057617,,3679,374,2.667,0,Quiet (<5),False
271,302.40000000000003,3.1578947368421098,3150,1,2433398.603875,1950-04-27,14.451704025268555,,3658,368,3.667,0,Quiet (<5),False
272,316.8,3.1578947368421098,612,1,2433123.394471,1949-07-25,16.242769241333008,,3471,356,4.333,0,Quiet (<5),False
274,345.6,3.1578947368421098,209,1,2433585.501809,1950-10-31,14.223532676696777,,2861,338,6.0,2,G2 (6),False
276,14.4,9.473684210526315,184,1,2433126.966912,1949-07-29,11.205238342285156,,2753,370,2.0,0,Quiet (<5),False
281,86.4,9.473684210526315,110,1,2433236.900182,1949-11-16,12.425044059753418,,3251,376,5.0,1,G1 (5),False
281,86.4,9.473684210526315,121,1,2433179.981409,1949-09-20,12.159637451171875,,3250,375,2.0,0,Quiet (<5),False
281,86.4,9.473684210526315,312,1,2433188.983652,1949-09-29,12.275071144104004,,3250,370,4.667,0,Quiet (<5),False
281,86.4,9.473684210526315,322,1,2433179.981411,1949-09-20,11.917344093322754,,3250,375,2.0,0,Quiet (<5),False
281,86.4,9.473684210526315,618,1,2433179.981404,1949-09-20,11.740352630615234,,3250,370,2.0,0,Quiet (<5),False
281,86.4,9.473684210526315,1069,1,2432946.605527,1949-01-30,14.158592224121094,,3250,375,2.667,0,Quiet (<5),False
281,86.4,9.473684210526315,1193,1,2435099.654896,1954-12-23,17.088655471801758,,3250,370,2.667,0,Quiet (<5),False
282,100.8,9.473684210526315,146,1,2434045.720176,1952-02-03,15.28626823425293,,3794,403,5.667,1,G1 (5),False
282,100.8,9.473684210526315,232,1,2434127.207577,1952-04-24,14.870640754699707,,3794,403,5.667,1,G1 (5),False
282,100.8,9.473684210526315,238,1,2434772.661303,1954-01-30,16.32859992980957,,3763,430,2.667,0,Quiet (<5),False
282,100.8,9.473684210526315,296,1,2434769.286771,1954-01-26,16.684886932373047,,3763,430,2.667,0,Quiet (<5),False
282,100.8,9.473684210526315,522,1,2434743.371122,1953-12-31,13.291749954223633,,3764,431,3.0,0,Quiet (<5),False
282,100.8,9.473684210526315,716,1,2433267.639386,1949-12-17,9.36683177947998,,3763,430,4.333,0,Quiet (<5),False
282,100.8,9.473684210526315,1152,1,2434772.621834,1954-01-30,15.821084976196289,,3763,430,2.667,0,Quiet (<5),False
282,100.8,9.473684210526315,1409,1,2432965.562296,1949-02-18,15.96430778503418,,3707,385,5.333,1,G1 (5),False
282,100.8,9.473684210526315,1459,1,2434804.557197,1954-03-03,14.536938667297363,,3763,430,4.333,0,Quiet (<5),False
282,100.8,9.473684210526315,1616,1,2434097.621843,1952-03-26,15.250954627990723,,3707,385,5.667,1,G1 (5),False
282,100.8,9.473684210526315,1625,1,2432946.648614,1949-01-30,16.01889991760254,,3707,385,2.667,0,Quiet (<5),False
283,115.2,9.473684210526315,125,1,2434835.243386,1954-04-02,17.081405639648438,,3173,309,4.0,0,Quiet (<5),False
283,115.2,9.473684210526315,754,1,2433236.988839,1949-11-16,12.096420288085938,,3173,309,5.0,1,G1 (5),False
283,115.2,9.473684210526315,772,1,2434445.252886,1953-03-08,15.535320281982422,,3169,286,6.667,2,G2 (6),False
283,115.2,9.473684210526315,897,1,2433237.940974,1949-11-17,11.6773042678833,,3132,288,5.0,1,G1 (5),False
283,115.2,9.473684210526315,1128,1,2433266.839642,1949-12-16,11.643850326538086,,3168,285,4.333,0,Quiet (<5),False
284,129.6,9.473684210526315,82,1,2433684.745835,1951-02-07,12.529404640197754,,3145,283,6.0,2,G2 (6),True
286,158.4,9.473684210526315,251,1,2433470.593366,1950-07-08,9.83308219909668,,2985,265,3.667,0,Quiet (<5),False
292,244.8,9.473684210526315,202,1,2433458.624724,1950-06-26,16.63178062438965,,3167,292,6.333,2,G2 (6),False
292,244.8,9.473684210526315,491,1,2434124.900949,1952-04-22,11.17897891998291,,3167,292,8.333,4,G4-G5 (>=8),True
295,288.0,9.473684210526315,79,1,2433458.81716,1950-06-26,14.213196754455566,,3794,348,6.333,2,G2 (6),False
295,288.0,9.473684210526315,210,1,2433092.686933,1949-06-25,12.282869338989258,,3794,348,4.0,0,Quiet (<5),False
295,288.0,9.473684210526315,276,1,2433446.777178,1950-06-14,14.580912590026855,,3794,348,2.667,0,Quiet (<5),False
295,288.0,9.473684210526315,494,1,2433085.672713,1949-06-18,11.951854705810547,,3738,346,4.333,0,Quiet (<5),False
295,288.0,9.473684210526315,534,1,2433446.779956,1950-06-14,12.702335357666016,,3738,346,2.667,0,Quiet (<5),False
295,288.0,9.473684210526315,604,1,2434207.684038,1952-07-14,15.383126258850098,,3738,346,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,636,1,2434268.3236,1952-09-12,13.986612319946289,,3795,349,4.667,0,Quiet (<5),False
295,288.0,9.473684210526315,887,1,2434268.323604,1952-09-12,13.788034439086914,,3795,349,4.667,0,Quiet (<5),False
295,288.0,9.473684210526315,1133,1,2433124.766185,1949-07-27,11.891227722167969,,3795,349,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,1204,1,2433448.788756,1950-06-16,14.88184642791748,,3794,348,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,1218,1,2434563.697796,1953-07-05,12.314352989196777,,3794,348,4.333,0,Quiet (<5),False
295,288.0,9.473684210526315,1226,1,2434272.316522,1952-09-16,16.11502456665039,,3795,349,5.0,1,G1 (5),False
295,288.0,9.473684210526315,1309,1,2434563.670791,1953-07-05,11.94081974029541,,3739,347,4.333,0,Quiet (<5),False
295,288.0,9.473684210526315,1354,1,2433124.736421,1949-07-27,11.73373031616211,,3773,350,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,1657,1,2433060.81169,1949-05-24,13.901314735412598,,3759,346,3.0,0,Quiet (<5),False
295,288.0,9.473684210526315,1702,1,2433118.775771,1949-07-21,10.050362586975098,,3760,347,4.0,0,Quiet (<5),False
295,288.0,9.473684210526315,1734,1,2433085.672704,1949-06-18,11.74421501159668,,3794,348,4.333,0,Quiet (<5),False
295,288.0,9.473684210526315,1932,1,2434563.697795,1953-07-05,12.463556289672852,,3794,348,4.333,0,Quiet (<5),False
295,288.0,9.473684210526315,2008,1,2433154.669933,1949-08-26,11.265639305114746,,3794,348,2.0,0,Quiet (<5),False
295,288.0,9.473684210526315,2305,1,2433185.550589,1949-09-26,11.65975570678711,,3773,350,5.333,1,G1 (5),False
295,288.0,9.473684210526315,2322,1,2433210.513455,1949-10-21,12.879128456115723,,3738,346,4.0,0,Quiet (<5),False
295,288.0,9.473684210526315,2403,1,2434293.239503,1952-10-07,15.505615234375,,3795,349,6.667,2,G2 (6),False
295,288.0,9.473684210526315,2738,1,2434272.316545,1952-09-16,16.910999298095703,,3795,349,5.0,1,G1 (5),False
295,288.0,9.473684210526315,2815,1,2433124.673404,1949-07-27,11.940699577331543,,3772,349,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,2876,1,2433124.690014,1949-07-27,10.31502914428711,,3795,349,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,3105,1,2433154.66095,1949-08-26,11.548973083496094,,3772,349,2.0,0,Quiet (<5),False
295,288.0,9.473684210526315,3304,1,2433481.651349,1950-07-19,15.183512687683105,,3772,349,2.667,0,Quiet (<5),False
295,288.0,9.473684210526315,3419,1,2433092.686924,1949-06-25,14.666376113891602,,3794,348,4.0,0,Quiet (<5),False
295,288.0,9.473684210526315,3666,1,2433085.672713,1949-06-18,11.766873359680176,,3759,346,4.333,0,Quiet (<5),False
295,288.0,9.473684210526315,3826,1,2434135.465885,1952-05-02,12.342119216918945,,3795,349,6.667,2,G2 (6),True
295,288.0,9.473684210526315,3888,1,2434268.323614,1952-09-12,13.619996070861816,,3795,349,4.667,0,Quiet (<5),False
295,288.0,9.473684210526315,3963,1,2433124.736417,1949-07-27,10.609466552734375,,3795,349,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,4222,1,2433124.766179,1949-07-27,11.857563018798828,,3760,347,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,4312,1,2433124.673379,1949-07-27,12.349342346191406,,3759,346,3.667,0,Quiet (<5),False
295,288.0,9.473684210526315,4414,1,2434272.31654,1952-09-16,16.410099029541016,,3795,349,5.0,1,G1 (5),False
295,288.0,9.473684210526315,4474,1,2433154.660958,1949-08-26,11.125621795654297,,3772,349,2.0,0,Quiet (<5),False
295,288.0,9.473684210526315,4570,1,2434135.465887,1952-05-02,12.343330383300781,,3760,347,6.667,2,G2 (6),True
295,288.0,9.473684210526315,4650,1,2433085.672702,1949-06-18,12.004505157470703,,3759,346,4.333,0,Quiet (<5),False
295,288.0,9.473684210526315,4684,1,2433154.669963,1949-08-26,11.497879028320312,,3772,349,2.0,0,Quiet (<5),False
295,288.0,9.473684210526315,4736,1,2433446.77718,1950-06-14,15.076318740844727,,3772,349,2.667,0,Quiet (<5),False
295,288.0,9.473684210526315,4767,1,2433150.662907,1949-08-22,11.721330642700195,,3739,347,3.333,0,Quiet (<5),False
295,288.0,9.473684210526315,4851,1,2434135.465861,1952-05-02,12.39000129699707,,3795,349,6.667,2,G2 (6),True
296,302.40000000000003,9.473684210526315,841,1,2433070.471419,1949-06-02,13.202619552612305,,3688,366,6.0,2,G2 (6),False
296,302.40000000000003,9.473684210526315,933,1,2433073.50187,1949-06-06,14.597537994384766,,3650,360,6.667,2,G2 (6),False
296,302.40000000000003,9.473684210526315,996,1,2433187.609256,1949-09-28,12.39370346069336,,3651,361,4.667,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,1304,1,2434193.901074,1952-06-30,10.124523162841797,,3651,361,8.0,4,G4-G5 (>=8),False
296,302.40000000000003,9.473684210526315,1372,1,2434209.791466,1952-07-16,11.91297721862793,,3689,367,4.0,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,1453,1,2433454.403346,1950-06-21,15.240281105041504,,3650,360,3.333,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,1503,1,2433853.697443,1951-07-26,16.2879695892334,,3651,361,5.0,1,G1 (5),False
296,302.40000000000003,9.473684210526315,1668,1,2433454.403346,1950-06-21,15.931867599487305,,3650,360,3.333,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,1676,1,2433871.549233,1951-08-13,12.68984317779541,,3689,367,5.667,1,G1 (5),False
296,302.40000000000003,9.473684210526315,1716,1,2433120.381323,1949-07-22,16.944866180419922,,3688,366,4.0,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,1737,1,2433089.571347,1949-06-22,14.578019142150879,,3650,360,3.667,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,1781,1,2433454.403347,1950-06-21,15.811188697814941,,3650,360,3.333,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,2439,1,2433152.775503,1949-08-24,12.665680885314941,,3651,361,2.667,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,2512,1,2433120.381324,1949-07-22,16.86738395690918,,3688,366,4.0,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,2576,1,2433454.403333,1950-06-21,16.01290512084961,,3650,360,3.333,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,2775,1,2433398.603711,1950-04-27,14.99477767944336,,3688,366,3.667,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,2787,1,2433073.501853,1949-06-06,15.049538612365723,,3709,366,6.667,2,G2 (6),False
296,302.40000000000003,9.473684210526315,2812,1,2433454.403351,1950-06-21,14.887137413024902,,3653,359,3.333,0,Quiet (<5),False
296,302.40000000000003,9.473684210526315,2980,1,2433454.403353,1950-06-21,12.66593074798584,,3650,360,3.333,0,Quiet (<5),False
297,316.8,9.473684210526315,318,1,2433216.520441,1949-10-27,15.975595474243164,,3395,337,6.0,2,G2 (6),False
297,316.8,9.473684210526315,409,1,2434273.733196,1952-09-18,15.286443710327148,,3410,333,3.333,0,Quiet (<5),False
298,331.2,9.473684210526315,285,1,2433152.81761,1949-08-24,12.10725212097168,,3344,369,2.667,0,Quiet (<5),False
299,345.6,9.473684210526315,190,1,2433232.664252,1949-11-12,11.983723640441895,,2730,304,5.333,1,G1 (5),False
300,0.0,15.78947368421052,111,1,2433101.550953,1949-07-04,16.020299911499023,,3191,397,2.0,0,Quiet (<5),False
302,28.8,15.78947368421052,191,1,2433889.941936,1951-08-31,12.010759353637695,,3096,428,4.0,0,Quiet (<5),False
306,86.4,15.78947368421052,168,1,2433239.393495,1949-11-18,14.501072883605957,,3875,366,5.0,1,G1 (5),False
306,86.4,15.78947368421052,1015,1,2434093.268275,1952-03-21,16.916040420532227,,3875,366,5.667,1,G1 (5),False
306,86.4,15.78947368421052,1734,1,2434088.274114,1952-03-16,13.999114036560059,,3876,367,4.333,0,Quiet (<5),False
306,86.4,15.78947368421052,1984,1,2433977.398919,1951-11-26,10.437108993530273,,3851,368,4.667,0,Quiet (<5),False
307,100.8,15.78947368421052,98,1,2434810.258566,1954-03-08,17.65034294128418,,3985,391,4.0,0,Quiet (<5),False
307,100.8,15.78947368421052,144,1,2432950.570379,1949-02-03,15.645979881286621,,3985,391,4.667,0,Quiet (<5),False
307,100.8,15.78947368421052,254,1,2434781.303303,1954-02-07,16.754356384277344,,3986,392,2.667,0,Quiet (<5),False
307,100.8,15.78947368421052,275,1,2433975.847096,1951-11-25,13.409738540649414,,3986,392,4.667,0,Quiet (<5),False
307,100.8,15.78947368421052,327,1,2434769.322861,1954-01-26,17.591787338256836,,3985,391,2.667,0,Quiet (<5),False
